image_id,actual,label,outlet_code,news_genre,confidence,headlines
DES_02_ENT_106,Fake,1,DES,ENT,0.5444,"'আমি হচ্ছি হিমু, হিমুরা করে না, শুধু দেখে' - সংসদে প্রধানমন্ত্রী, হুমায়ূন আহমেদের বিখ্যাত চরিত্রকে বাস্তবে পেয়ে তরুণীরা উৎফুল্ল। কার্যসূচিতে কোনো কার্যক্রম না থাকলেও সংসদে উপস্থিত প্রধানমন্ত্রী"
DES_02_ENT_124,Fake,1,DES,ENT,0.5326,প্রকাশিত হলো শেখ হাসিনার আত্মজীবনীমূলক গ্রন্থ
DES_02_HLT_136,Fake,1,DES,HLT,0.5684,কালো বলে হাত মেলাতে হানিয়ার না?! সবার সাথে হাত মেলাতে গ্লো অ্যান্ড লাভলি সানস্ক্রিন ব্যবহারের পরামর্শ। হাসান মাসুদের সাথে হাত মেলাতে অসম্মতি জানালেন হানিয়া আমির
DES_02_INT_050,Fake,1,DES,INT,0.6766,"বিজয় দিবস উপলক্ষে দেশনেতা নরেন্দ্র মোদির বিবৃতি, ভারতমাতার সকল সাহসী সেনাকে শ্রদ্ধার সঙ্গে স্মরণ"
DES_02_INT_067,Fake,1,DES,INT,0.6527,"'Saar saar' - ট্রাম্পের সাথে দেখা করতে চেয়ে মোদির টেক্সট। 'মোদি আমাকে বলেছিলেন, স্যার, আমি কি আপনার সঙ্গে একটু দেখা করতে পারি' - ট্রাম্প"
DES_02_INT_105,Fake,1,DES,INT,0.6113,"সোশ্যাল মিডিয়ায় 'আল্লাহ মহান' লিখে ডোনাল্ড ট্রাম্পের স্ট্যাটাস, হরমুজ প্রণালী খুলে দিলে ইসলাম গ্রহণের ইঙ্গিত"
DES_02_INT_153,Fake,1,DES,INT,0.6682,ভারতীয় ভিসা সেন্টার অনির্দিষ্টকালের জন্য বন্ধ ঘোষণা। ডাংকি মেরে আইপিএলে অংশ নিতে পারেন মুস্তাফিজুর রহমান
DES_02_POL_004,Fake,1,DES,POL,0.6581,"এনসিপি নেতাদেরকে কথা কম বলে বেশি শোনার পরামর্শ মেহেদী হাসানের, সম্প্রতি তাসনিম জারার সঙ্গে সাক্ষাতে তিনি এ কথা বলেন"
DES_02_POL_007,Fake,1,DES,POL,0.648,"নির্মমতার সাক্ষী হলো বিশ্ববাসী; দিনের আলোয় হামলার শিকার ছাত্রলীগ নেতা, বিশ্বব্যাপী বাংলাদেশের ওপর ভিসা নিষেধাজ্ঞার আশঙ্কা। জাতিসংঘের সামনে ছাত্রলীগ নেতাকে মে'রে দাঁত ভেঙে দিয়েছে বিএনপি কর্মী"
DES_02_POL_010,Fake,1,DES,POL,0.6282,"কড়া ভাষায় তারেক রহমানের সমালোচনা করলেন রুমিন ফারহানা, আসন্ন গণভোট কেন্দ্র করে বিএনপির অভ্যন্তরে উত্তেজনা। 'যে লোক একবার দেশের বাইরে গিয়ে নাগরিকত্ব নিয়ে সংসার পেতে বসে সেই লোকের দেশপ্রেম আছে - এটা বিশ্বাস করার কোনো কারণ নেই' - প্রধান উপদেষ্টা ড. মুহাম্মদ ইউনূসকে উদ্দেশ্য করে রুমিন ফারহানা"
DES_02_POL_011,Fake,1,DES,POL,0.5569,"ইবিতে ভিন্নমতাবলম্বী শিক্ষক ও কর্মচারী বরখাস্ত, বাতিল হচ্ছে সনদ ও ছাত্রত্ব। ইসলামী বিশ্ববিদ্যালয়ে জুলাইবিরোধী ৩০ শিক্ষক-কর্মকর্তার বরখাস্ত, ৩৩ ছাত্রলীগ নেতার সনদ বাতিল"
DES_02_POL_012,Fake,1,DES,POL,0.6403,"বিএনপির অগ্নিসন্ত্রাসের বিরুদ্ধে কলম ধরার আহ্বান বাসসের, চলমান পরিস্থিতি বিবেচনায় উদ্বিগ্ন দেশের সচেতন সমাজ ও সুশীল। 'বিএনপির আগুন সন্ত্রাসের বিরুদ্ধে কলম ধরুন' - সাংবাদিকদের প্রতি তথ্যমন্ত্রী"
DES_02_POL_015,Fake,1,DES,POL,0.6408,"ফৌজদারী কার্যবিধি ৩৮২ ধারা অনুযায়ী স্ত্রীলোকের মৃত্যুদণ্ড স্থগিত হতে পারে, যদি সে গর্ভবতী হয়। মানবতাবিরোধী অপরাধে হাসিনার ফাঁসির আদেশ"
DES_02_POL_025,Fake,1,DES,POL,0.6048,"২৯৯ জন এমপিকে খুনের হুমকি দিলেন জুলাই সন্ত্রাসী ওসমান হাদী, ঢাকা-৮ আসনে নব্য ফ্যাসিবাদের পদধ্বনি। 'যদি এমপি হতে পারি, বাকি ২৯৯ জন এমপির জান বের করে ফেলব' - ওসমান হাদি"
DES_02_POL_026,Fake,1,DES,POL,0.6159,'বিএনপি-জামায়াত জোট শাসনামলে দুর্নীতিতে চ্যাম্পিয়ন ছিল বাংলাদেশ' - ভোট প্রদানে অতীত বিবেচনা করার আহ্বান জামায়াত আমীরের
DES_02_POL_027,Fake,1,DES,POL,0.5393,"প্রকাশ্যেই লাগামছাড়া জামায়াতের নারীবিদ্বেষী বক্তব্য, ভবিষ্যৎ নারী নেতৃত্ব নিয়ে ফোবিয়া সৃষ্টিতে ব্যবহার হচ্ছে অশ্লীল বাক্যবাণ। শেখ হাসিনাকে ৫৩ সেকেন্ডে ১৩ বার 'খুনি হাসিনা' বললেন সাদিক কায়েম"
DES_02_POL_033,Fake,1,DES,POL,0.5761,"ইউনূস সরকারের বিরুদ্ধে মামলা করলেন ডাকসু ভিপি সাদিক কায়েম, এয়ারপোর্টে সর্বোচ্চ সতর্কতা জারি, যেকোনো সময় যমুনায় রেইড"
DES_02_POL_035,Fake,1,DES,POL,0.6481,"রাজাকারদের ট্রাইব্যুনালের কাছে ক্ষমা চাইতে বাধ্য হলেন মুক্তিযোদ্ধা ফজলু, বিজয়ের মাসে একই দিনে দুই বীর মুক্তিযোদ্ধাকে অবমাননা। ট্রাইব্যুনালে লিখিতভাবে নিঃশর্ত ক্ষমা চেয়েছেন বিএনপি নেতা ফজলুর রহমান"
DES_02_POL_036,Fake,1,DES,POL,0.5699,"আসন্ন নির্বাচনে বিএনপির মনোনয়ন পেলেন শেখ মুজিব ও জিন্নাহ, অবশিষ্ট আসনগুলোর মনোনীত প্রার্থী ঘোষণা করা হয়েছে আজ। কিশোরগঞ্জ-৫, নিকলী ও বাজিতপুর উপজেলা: শেখ মজিবুর রহমান ইকবাল। মানিকগঞ্জ-১, দৌলতপুর, ঘিওর ও শিবালয় উপজেলা: এস এ জিন্নাহ কবির"
DES_02_POL_038,Fake,1,DES,POL,0.7265,"সাবেক ছাত্রলীগ নেতা সিদ্দিকী নাজমুলের মাথার এক পাশে কান দেখা গিয়েছে, আজ থেকে তাকে 'এক কানি মাগুর' ডাকার আহ্বান"
