image_name,actual,prediction,confidence,verification_case,reason,matched_url
BK_02_POL_061.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline attributed to CEC Nasir Uddin was not found on any legitimate news outlet.",
BK_02_POL_064.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline attributed to Devdas Chakraborty was not found on any legitimate news outlet.",
BK_02_POL_070.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Hasnat's Seven Sisters was not found on any legitimate news outlet.",
BK_02_POL_071.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Shamim Osman's sister was not found on any legitimate news outlet.",
BK_02_POL_072.jpg,Fake,Fake,0.96,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Sheikh Hasina on Telegram Live was not found on any legitimate news outlet.",
BK_02_POL_073.jpg,Fake,Fake,0.96,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Rumin Farhana joining Janakalyan Party was not found on any legitimate news outlet.",
BK_02_POL_074.jpg,Fake,Fake,0.9,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Salahuddin's affidavit was not found on any legitimate news outlet.",
BK_02_POL_084.jpg,Fake,Fake,0.99,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Monjurul Ahsan was not found on any legitimate news outlet.",
BK_02_POL_088.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Tarek Rahman's British citizenship was not found on any legitimate news outlet.",
BK_02_POL_089.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Shafiqur Rahman was not found on any legitimate news outlet.",
BK_02_POL_093.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Pori Moni was not found on any legitimate news outlet.",
BK_02_POL_094.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Islami Andolan was not found on any legitimate news outlet.",
BK_02_POL_098.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Rumin Farhana's wedding was not found on any legitimate news outlet.",
BK_02_POL_099.jpg,Fake,Fake,0.9,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Mirza Abbas was not found on any legitimate news outlet.",
BK_02_POL_105.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Mirza Abbas stepping down was not found on any legitimate news outlet.",
BK_02_POL_110.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Tarek Rahman being the oldest first-time PM was not found on any legitimate news outlet.",
BK_02_POL_111.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sheikh Hasina giving flowers to Tarek Rahman was not found on any legitimate news outlet.",
BK_02_POL_117.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Tarek Rahman about Bangladesh Bank was not found on any legitimate news outlet.",
BK_02_POL_120.jpg,Fake,Fake,0.88,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Abidul Islam Khan was not found on any legitimate news outlet.",
BK_02_POL_127.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about President Chuppu was not found on any legitimate news outlet.",
BK_02_POL_130.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Nasiruddin Patwary being declared unwanted in Dhaka was not found on any legitimate news outlet.",
BK_02_POL_131.jpg,Fake,Fake,0.98,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Jubo Dal collecting extortions using an elephant was not found on any legitimate news outlet.",
BK_02_POL_132.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Salahuddin Ahmed acting as PM was not found on any legitimate news outlet.",
BK_02_POL_136.jpg,Fake,Fake,0.93,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the death rumor headline about Shamim Osman was not found on any legitimate news outlet.",
BK_02_POL_139.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Pirzada Hanzala's shoes being stolen was not found on any legitimate news outlet.",
BK_02_POL_140.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about VP Nurul Haque Nur was not found on any legitimate news outlet.",
BK_02_POL_142.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Jakir Khan was not found on any legitimate news outlet.",
BK_02_POL_145.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Jamaat-Shibir crowding fuel pumps was not found on any legitimate news outlet.",
BK_02_POL_152.jpg,Fake,Fake,0.97,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sheikh Hasina joining NCP was not found on any legitimate news outlet.",
BK_02_POL_153.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Chhatradal leaders was not found on any legitimate news outlet.",
BK_02_POL_156.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Obaidul Quader was not found on any legitimate news outlet.",
BK_02_POL_157.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Chhatradal members being expelled for spelling errors was not found on any legitimate news outlet.",
BK_02_POL_162.jpg,Fake,Fake,0.99,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about NCP leader Sarjis Alam was not found on any legitimate news outlet.",
BK_02_POL_163.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to VP Abid was not found on any legitimate news outlet.",
BK_02_POL_164.jpg,Fake,Fake,0.85,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Tarek Rahman's 'gastric card' was not found on any legitimate news outlet.",
BK_02_POL_170.jpg,Fake,Fake,0.97,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Suvendu Adhikari was not found on any legitimate news outlet.",
BK_02_POL_172.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Abidullah Khamenei was not found on any legitimate news outlet.",
BK_02_POL_173.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Mamata joining NCP was not found on any legitimate news outlet.",
BK_02_POL_175.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Salahuddin and Naqvi signing an MoU was not found on any legitimate news outlet.",
BK_02_POL_177.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Asif Mahmud fleeing the country was not found on any legitimate news outlet.",
BK_02_POL_179.jpg,Fake,Fake,0.85,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Asif Mahmud leaving the country was not found on any legitimate news outlet.",
BK_02_POL_182.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sheikh Hasina returning tomorrow was not found on any legitimate news outlet.",
BK_02_POL_183.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about DUCSU leaders fleeing to China was not found on any legitimate news outlet.",
BK_02_POL_198.jpg,Fake,Fake,0.93,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical missing notice headline about Salahuddin Ahmed was not found on any legitimate news outlet.",
BK_02_POL_200.png,Fake,Fake,0.97,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about CR7 joining BNP was not found on any legitimate news outlet.",
BK_02_POL_202.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Jamaat's protest regarding alcohol prices was not found on any legitimate news outlet.",
